id,Price_euros
181,2582.948098436019
708,441.54583597368014
862,351.0267930970642
1064,1228.3185965552664
702,733.0677892957785
585,1481.2573649931185
195,3049.0000000003047
463,491.2311176682288
14,2390.6562611951304
621,2070.1726653887554
1259,1298.7062771132128
551,507.16010593921806
358,495.69843633192795
610,615.1584393769356
880,430.5500782707602
655,727.8412447488765
630,644.68328466099
483,2024.0621879724351
115,1890.6768636470667
297,1421.6811402505639
1162,193.61182144114196
666,2918.1299288862865
1278,1560.6814776399183
777,1395.4472930434777
521,1899.9907326427224
93,765.5450784306911
260,859.6090579182356
733,394.05439539834356
908,1536.6491154963533
797,664.1379409926437
71,1651.1086949546036
60,1281.0411981939405
608,1813.819342979901
82,491.1857814296702
540,665.6013527804441
761,1875.188750245159
473,821.4258833986403
183,869.2829928892895
186,3022.045457075118
846,441.54583597368014
901,445.9624777737606
912,888.1508480662352
27,1115.0881550938236
1127,1870.808675542339
858,1072.2916503544363
958,1153.2743393967141
771,410.0751417613767
930,2449.087885853547
807,374.12392568055543
618,1141.407322960635
250,1018.5996464776854
334,1071.3970524033343
180,1209.3518471584628
886,412.48324073256003
394,946.4044072161803
659,913.3084822970045
764,887.5404993752297
428,141.29108759161295
1231,1289.3457106046308
865,1276.348613571342
1286,926.957287491744
635,989.0000000000855
143,525.2667286120279
376,1219.1339197287746
1032,1228.3185965552664
1057,1533.431553061031
1089,790.5349988561454
87,2777.7656668035834
1072,564.1444047852581
211,1897.7150762553022
1003,789.3167845083887
889,3297.615999122845
1066,1839.798124483164
1225,985.074056848744
146,1360.5640456542687
1044,1209.3518471584628
1105,757.6429478459133
59,594.8798960548072
251,1028.4955755232631
954,885.2637177339077
948,140.017072131862
887,2849.9523846066522
369,1388.5922737447413
1148,790.0978534810022
1062,1185.7896069659805
1135,1604.6940561109247
1180,1883.1820944717415
620,551.3561239487159
304,2678.002498661458
1048,514.7214827860364
157,768.714084763626
1128,573.335626893014
714,1276.348613571342
993,1276.348613571342
689,2115.5067556370095
443,423.6126193487373
673,2381.3283033866974
975,1014.3225961358926
391,1105.8947611320004
810,623.6247411980196
32,573.2748929171587
724,499.8036963151392
287,1732.1479999999594
857,1248.498907062608
1087,970.3147321786348
386,1258.4455707344734
649,863.3963472581083
1247,804.9098939272691
279,1201.6891541482175
1176,1565.4119495596128
1125,1202.880503149632
286,1002.9750648667873
937,321.3336031892943
508,802.0628666023283
88,722.7219357099827
446,1372.195069954329
336,821.4258833986403
779,851.0915898735395
224,578.7946424525865
834,4924.221119031682
238,338.8644083149095
582,1028.0840516011995
726,1069.154313246107
462,1090.9686407240029
863,453.03936256948396
987,1615.7978346403754
1118,2230.9081591295126
1151,1608.4876166392303
736,1870.808675542339
957,876.6044038590053
502,955.0120986846024
811,1209.3518471584628
898,541.6060990304106
802,1586.2484226816043
265,801.6888062630435
1081,624.2252840460401
104,146.87883433981415
675,1986.0319663050054
1209,1385.3824804973976
1004,748.6611616065744
29,341.0170301612427
432,2118.9799825566424
684,2029.3504944111016
240,1237.0317262864123
237,2738.140877922673
152,1270.0066693566887
725,1069.154313246107
97,457.2651481263704
1155,1482.9999999997851
746,2684.2141998905954
1143,839.6246500081108
592,694.051045840469
479,1634.861748525632
1098,442.8429173556485
903,830.2201958328853
936,1121.9078140040795
539,2488.7100000000446
653,80.45818897753475
310,479.1343818418725
892,1469.8184827236068
338,2028.377829550203
705,689.1049798865009
273,1497.0564150284958
758,2362.0577536524615
1080,1899.9907326427224
1073,1961.2767951153
480,1608.4876166392303
1267,2790.920963537772
545,1258.4455707344734
153,408.25833600304327
573,2302.5233028836074
1150,2338.8971831673807
949,2349.7338886188145
160,633.2681160434652
537,2526.628298347151
1102,1425.549807480346
833,915.5631127579695
513,1160.5694951121116
1202,2240.736758549866
76,1686.9702879395452
514,665.6013527804441
133,3209.6915742659803
1251,512.4270675088485
806,358.0127145088593
1021,591.956743576984
206,1899.9006769668406
870,1313.957376399655
179,739.5002878033417
706,654.4304644020133
416,1938.0992125506486
534,1873.4103103500295
989,893.1499325839101
316,912.3333333333572
507,3752.649651197302
817,371.08036670595243
776,1663.1302212021294
831,2033.0237275033853
1229,717.6287250571679
295,2070.1726653887554
660,1399.0580675320311
612,789.3167845083887
529,2120.292003762447
114,977.4449574223205
492,2619.4971730941397
226,1035.6099829664236
695,362.75151575829227
751,624.2594927356497
644,481.8600862951826
1185,764.47004661413
917,2020.9721313886023
527,1081.8017186362067
854,676.0688636092452
182,1197.2655852468915
346,859.3390379072376
90,530.2013198954667
468,1387.6636269663086
1147,861.3242321098638
1061,1133.7936537108433
1156,1263.2150546901923
496,759.5812757943203
312,2545.705646279861
822,1087.2926651528926
337,1632.8764648640447
835,1071.6593507422285
255,199.7655527446405
364,2294.785322994395
944,1766.3808434554223
1266,642.1760864963082
505,632.6793913901085
350,646.5217086075592
800,805.7296826700444
567,670.535706066128
1242,2230.9081591295126
905,1137.9646844702747
587,1608.3978037496981
922,1034.562352943181
259,1194.065877640361
1248,1071.3970524033343
641,329.62568624045275
128,537.5174861974331
215,2521.354758451883
756,642.1760864963082
1054,163.82879497091267
651,1385.3824804973976
86,1466.981527946634
1037,1403.2785710972648
1299,695.8389617942971
1109,2666.0282932342125
679,492.36971746457107
1099,1680.5364710081362
6,1534.2305360203668
1163,1082.4712304034085
516,2715.4917776692646
1115,1122.0441550245928
977,1687.1945334319948
910,1127.5901251626537
962,487.04133370579825
264,1202.452286906366
83,1089.3136376809448
1295,1209.3518471584628
158,1555.1771748697936
487,652.6690905241717
765,733.4968158470024
445,531.6053041528824
617,1253.3275894456515
727,1035.6099829664236
108,765.3649741692967
918,1596.6145732770292
991,1480.371691167895
81,1806.718116553243
122,817.0751862017476
383,590.043290881919
951,1237.0317262864123
75,1385.3824804973976
421,951.794504728233
145,794.6445216621346
8,1315.9602652689157
175,1344.9691852828964
1123,1813.819342979901
927,795.8976486648114
875,2242.9264547245793
1029,1094.182629544195
1265,554.6052681577718
1033,489.63916386925416
663,412.9005757925463
184,467.08628724874075
896,1403.2785710972648
688,631.9033893362955
984,634.3936834425144
744,1143.6590023726246
38,443.65992870316245
1227,1175.9728618485005
605,1133.7936537108433
1246,3019.719301431969
77,1766.3808434554223
1252,524.5802423934126
920,797.0692620526727
805,717.5366181036209
397,1183.3522872884653
231,591.2917390435448
1104,796.0071021660841
1204,899.7721391752091
1217,977.4449574223205
149,1502.1097582164698
461,445.9624777737606
21,1947.722263619949
357,1632.0759423563552
780,1561.6320476384312
343,162.6682135021852
737,268.0787414752624
845,805.7296826700444
173,1591.018651151497
781,948.7404409809055
1164,176.0546905827548
819,738.2964934777708
277,764.9946683033352
674,1663.5468428297609
