id,Price_euros
6,1908.834291816496
8,1884.8360494733172
14,3419.389583253981
21,2041.612450234262
22,209.12751203900936
27,1037.4982978221678
29,486.49810936013097
32,549.3840164856769
38,479.878777009384
41,1455.2767248039556
59,405.74398899632274
60,1276.7538840889986
62,1774.7089216209151
71,819.3325091193402
75,1304.717828483686
76,1706.956089602236
77,2070.619089698616
81,1716.0272272064517
82,468.94297144555964
83,1071.5518062566912
86,2007.336292195952
87,2742.773908255259
88,805.4640069575602
90,469.4722103978101
91,2015.1365138760339
93,492.7645903245327
97,474.69466681620213
104,148.78328914894382
108,1998.5167886175948
114,867.015485596021
115,1842.2812838819616
122,833.5272185401184
128,547.592530817403
133,2446.8564818215423
140,1528.3173211330402
143,547.592530817403
145,431.3944399443672
146,1400.2215223374574
149,1246.8237041672248
151,647.8089280356944
152,1268.8298732746468
153,370.9046674791049
157,829.7564417832244
158,1565.4078038694054
160,482.01689430584605
170,891.9038363062582
173,1518.284356483778
175,651.6543601323444
179,729.6780330034429
180,1133.6307698698952
181,1888.6835429963594
182,1350.7627349641164
183,865.9181143175773
184,626.8366426984066
186,3164.2311649488656
195,3037.056749380938
206,1891.478857085714
211,1962.3370350561127
215,2932.454671454252
224,562.3425229907026
226,1114.835348483493
231,117.75000903095369
235,495.0331476153427
237,2757.6918519872484
238,405.84454275422235
240,1305.8040775200072
250,891.0071616698974
251,951.5212495359652
255,929.7438087398484
257,1187.8772928676315
259,1184.2454841743968
260,1051.160934258899
264,1309.451948955204
265,768.8001544811965
273,1167.3933043917007
277,860.7733038952581
278,1528.7431942530077
279,1192.6303373084766
285,2647.929381309637
286,1027.1865491096903
287,1702.8028968419933
294,635.2557612881317
295,2288.6798025730527
297,1710.3954813189112
298,1892.8949762795953
299,1223.2608780330863
304,2620.4499225143863
309,454.0147804883184
310,451.52969833754634
312,2374.5480950874867
316,904.2987391637012
317,654.5678787238505
326,758.6045735407548
334,1042.0661499219448
336,798.5174823570379
337,2176.524176681398
338,2092.4798344355104
343,603.6554224334981
346,961.8023756649012
350,717.1806811845753
357,1723.3847823047
358,413.40166112056386
363,980.5219624346646
364,2073.2618428711503
369,1256.7411921266742
371,1114.835348483493
376,1271.2979274417416
383,671.9207296554079
384,1146.0780841937533
385,587.3793167070297
386,951.4119300645707
391,1115.4579722456415
394,918.0349487515969
397,1192.6303373084766
398,228.61420966844136
416,2081.4072542767976
417,1463.422536521767
419,2178.3337801773046
421,845.933437791939
428,239.04739347788774
432,2184.3874052341093
438,471.12276325553376
440,601.6962502502489
443,482.35181467576
445,531.3050191840086
446,1667.645060175404
457,918.0349487515969
459,986.4873991777914
461,467.2074118737645
462,1154.7455878681149
463,669.8604277643232
468,1403.442246834111
473,798.5174823570379
477,1720.6118199197692
479,1505.616002150154
480,1550.0227016847516
483,1962.0039466926205
487,577.7674598635666
492,2090.8621467960734
496,791.676152348426
501,1187.8772928676315
502,1190.3639678010027
505,559.8054046289709
507,1670.3963045733155
508,856.2437551596179
513,1182.447754044066
514,579.8698772577387
516,2648.1416706641785
521,1776.546445050806
524,1826.5782622678196
527,1057.0248615699174
529,1596.1487452434958
534,1795.477663107115
537,2030.7335649314077
539,2462.181964650838
540,579.8698772577387
542,330.7336324920023
545,951.4119300645707
548,587.3793167070297
551,458.41961691902287
552,391.42745284877225
556,1641.1194088277325
